"mb_code","mb_cat","suburb_code","suburb_name","lga_name","postcode","dwelling"
"20400390000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",35
"20400400000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",49
"20400460000",Education,"22026",Parkville (Vic.),Melbourne (C),"3052",0
"20447470000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",36
"20447490000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",34
"20631903150",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631904090",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",35
"20631904290",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",155
"20631904300",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",46
"20631911410",Residential,"20760",Docklands,Melbourne (C),"3008",135
"20631919070",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",6
"20631926900",Residential,"20760",Docklands,Melbourne (C),"3008",495
"20631934010",Hospital/Medical,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631945340",Residential,"21629",Melbourne,Melbourne (C),"3000",131
"20631945480",Residential,"22304",Southbank,Melbourne (C),"3006",703
"20631946550",Residential,"21954",North Melbourne,Melbourne (C),"3051",23
"20631980380",Residential,"20760",Docklands,Melbourne (C),"3008",169
"20631980590",Parkland,"20760",Docklands,Melbourne (C),"3008",0
"20675320000",Parkland,"21954",North Melbourne,Melbourne (C),"3051",0
"20397952000",Commercial,"22095",Port Melbourne,Melbourne (C),"3207",0
"20398172000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20398330000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",34
"20398351000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",25
"20398410000",Residential,"21954",North Melbourne,Melbourne (C),"3051",15
"20398420000",Residential,"22743",West Melbourne,Melbourne (C),"3003",34
"20398490000",Residential,"20824",East Melbourne,Melbourne (C),"3002",39
"20398510000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",35
"20398610000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",54
"20398630000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",173
"20398730000",Residential,"20824",East Melbourne,Melbourne (C),"3002",29
"20398793000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",26
"20398800000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",33
"20398831000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",6
"20398851000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",44
"20398890000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",39
"20399040000",Residential,"21629",Melbourne,Melbourne (C),"3004",35
"20399090000",Residential,"22303",South Yarra,Melbourne (C),"3141",41
"20399330000",Commercial,"20824",East Melbourne,Melbourne (C),"3002",3
"20399360000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",22
"20399400000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",20
"20399570000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",22
"20399620000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",49
"20399644000",Residential,"22743",West Melbourne,Melbourne (C),"3003",8
"20399660000",Residential,"21954",North Melbourne,Melbourne (C),"3051",49
"20399690000",Residential,"21954",North Melbourne,Melbourne (C),"3051",79
"20399721000",Residential,"21954",North Melbourne,Melbourne (C),"3051",64
"20399740000",Residential,"21954",North Melbourne,Melbourne (C),"3051",24
"20399770000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",40
"20399840000",Parkland,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20399960000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",4
"20399990000",Parkland,"22303",South Yarra,Melbourne (C),"3141",0
"20400120000",Residential,"22303",South Yarra,Melbourne (C),"3141",33
"20400240000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",23
"20400480000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",24
"20447440000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",44
"20448500000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",41
"20448520000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",42
"20631911400",Residential,"22304",Southbank,Melbourne (C),"3006",153
"20631928410",Commercial,"21954",North Melbourne,Melbourne (C),"3051",19
"20631934020",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631934030",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631934730",Residential,"22303",South Yarra,Melbourne (C),"3141",42
"20631935690",Residential,"22304",Southbank,Melbourne (C),"3006",653
"20631935920",Residential,"21954",North Melbourne,Melbourne (C),"3051",54
"20631945370",Residential,"22304",Southbank,Melbourne (C),"3006",315
"20631980390",Residential,"20760",Docklands,Melbourne (C),"3008",156
"20631980720",Residential,"20760",Docklands,Melbourne (C),"3008",24
"20631987810",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",22
"20631994110",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631994990",Residential,"20824",East Melbourne,Melbourne (C),"3002",41
"20392870000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20392950000",Commercial,"21629",Melbourne,Melbourne (C),"3000",30
"20393080000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393170000",Residential,"21629",Melbourne,Melbourne (C),"3000",182
"20393581000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393721000",Transport,"21629",Melbourne,Melbourne (C),"3000",8
"20393730000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393810000",Commercial,"21629",Melbourne,Melbourne (C),"3000",16
"20393890000",Commercial,"21629",Melbourne,Melbourne (C),"3000",13
"20393902000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393920000",Commercial,"21629",Melbourne,Melbourne (C),"3000",14
"20394030000",Commercial,"21629",Melbourne,Melbourne (C),"3000",3
"20394121000",Commercial,"21629",Melbourne,Melbourne (C),"3000",12
"20394230000",Commercial,"21629",Melbourne,Melbourne (C),"3000",8
"20394330000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20394420000",Commercial,"21629",Melbourne,Melbourne (C),"3000",26
"20394630000",Commercial,"21629",Melbourne,Melbourne (C),"3000",16
"20394731000",Commercial,"21629",Melbourne,Melbourne (C),"3000",560
"20394824000",Commercial,"20760",Docklands,Melbourne (C),"3005",0
"20394830000",Residential,"22304",Southbank,Melbourne (C),"3006",79
"20394880000",Residential,"22304",Southbank,Melbourne (C),"3006",183
"20394930000",Residential,"22304",Southbank,Melbourne (C),"3006",91
"20395060000",Commercial,"22304",Southbank,Melbourne (C),"3006",118
"20395230000",Commercial,"20760",Docklands,Melbourne (C),"3008",113
"20400522000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",3
"20400690000",Education,"21629",Melbourne,Melbourne (C),"3004",5
"20400750000",Parkland,"22026",Parkville (Vic.),Melbourne (C),"3052",6
"20400771000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",58
"20400780000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",47
"20400850000",Residential,"22303",South Yarra,Melbourne (C),"3141",33
"20400942000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",14
"20400960000",Commercial,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20401040000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",39
"20401060000",Residential,"21954",North Melbourne,Melbourne (C),"3051",25
"20401100000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",85
"20401241000",Industrial,"21954",North Melbourne,Melbourne (C),"3051",0
"20401280000",Residential,"21954",North Melbourne,Melbourne (C),"3051",35
"20401350000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",49
"20401400000",Residential,"22743",West Melbourne,Melbourne (C),"3003",480
"20401443000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",10
"20401461000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",21
"20401552000",Commercial,"21629",Melbourne,Melbourne (C),"3000",71
"20401610000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",34
"20401690000",Residential,"22303",South Yarra,Melbourne (C),"3141",39
"20401783000",Commercial,"20824",East Melbourne,Melbourne (C),"3002",0
"20401800000",Hospital/Medical,"20824",East Melbourne,Melbourne (C),"3002",0
"20401822000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20401870000",Parkland,"20824",East Melbourne,Melbourne (C),"3002",0
"20401924000",Parkland,"22743",West Melbourne,Melbourne (C),"3003",0
"20631900930",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20631900940",Residential,"21629",Melbourne,Melbourne (C),"3000",464
"20631913360",Transport,"22304",Southbank,Melbourne (C),"3006",0
"20631922530",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",82
"20631929180",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",46
"20631936970",Parkland,"20760",Docklands,Melbourne (C),"3008",0
"20631941900",Commercial,"21629",Melbourne,Melbourne (C),"3000",58
"20631956850",Residential,"20760",Docklands,Melbourne (C),"3008",0
"20631957120",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",43
"20631957130",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",100
"20668210000",Parkland,"20824",East Melbourne,Melbourne (C),"3002",24
"20668380000",Transport,"22026",Parkville (Vic.),Melbourne (C),"3052",0
"21299870000",Residential,"22303",South Yarra,Melbourne (C),"3141",66
"20395302000",Commercial,"22304",Southbank,Melbourne (C),"3006",3
"20395332000",Commercial,"22304",Southbank,Melbourne (C),"3006",8
"20395400000",Residential,"20760",Docklands,Melbourne (C),"3008",411
"20395457000",Residential,"20760",Docklands,Melbourne (C),"3008",191
"20395460000",Residential,"22304",Southbank,Melbourne (C),"3006",239
"20395580000",Residential,"20824",East Melbourne,Melbourne (C),"3002",23
"20395630000",Residential,"22303",South Yarra,Melbourne (C),"3141",28
"20395660000",Residential,"22303",South Yarra,Melbourne (C),"3141",32
"20395700000",Residential,"20824",East Melbourne,Melbourne (C),"3002",38
"20395760000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",35
"20395790000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",41
"20395891000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20395900000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",63
"20395930000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",20
"20396010000",Residential,"21954",North Melbourne,Melbourne (C),"3051",30
"20396060000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",43
"20396111000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",50
"20396331000",Residential,"21954",North Melbourne,Melbourne (C),"3051",11
"20396360000",Residential,"22743",West Melbourne,Melbourne (C),"3003",48
"20396380000",Residential,"22743",West Melbourne,Melbourne (C),"3003",50
"20396390000",Residential,"20824",East Melbourne,Melbourne (C),"3002",17
"20396421000",Commercial,"20824",East Melbourne,Melbourne (C),"3002",15
"20396570000",Residential,"22303",South Yarra,Melbourne (C),"3141",15
"20396620000",Residential,"20824",East Melbourne,Melbourne (C),"3002",69
"20396762000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",25
"20396850000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",38
"20396880000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20397060000",Residential,"21954",North Melbourne,Melbourne (C),"3051",42
"20397120000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",34
"20397151000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",34
"20397320000",Residential,"20824",East Melbourne,Melbourne (C),"3002",63
"20397360000",Residential,"20824",East Melbourne,Melbourne (C),"3002",22
"20397570000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",32
"20397593000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",6
"20397620000",Commercial,"21629",Melbourne,Melbourne (C),"3000",8
"20397850000",Residential,"22743",West Melbourne,Melbourne (C),"3003",39
"20397910000",Residential,"22743",West Melbourne,Melbourne (C),"3003",45
"20449200000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",65
"20449331000",Commercial,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20450280000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",48
"20450832000",Residential,"21954",North Melbourne,Melbourne (C),"3051",117
"20450834000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",10
"20631898570",Residential,"21954",North Melbourne,Melbourne (C),"3051",61
"20631899340",Commercial,"22304",Southbank,Melbourne (C),"3006",3
"20631899930",Residential,"21954",North Melbourne,Melbourne (C),"3051",178
"20631932030",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",124
"20631941350",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",123
"20631983170",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20631989880",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20664390000",Commercial,"21629",Melbourne,Melbourne (C),"3000",37
"20664420000",Commercial,"21629",Melbourne,Melbourne (C),"3000",7
"20664440000",Commercial,"21629",Melbourne,Melbourne (C),"3000",326
"20664610000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664711000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664713000",Commercial,"21629",Melbourne,Melbourne (C),"3000",85
"20664802000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664841000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664851000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664862000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20668540000",Transport,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20668610000",Parkland,"22743",West Melbourne,Melbourne (C),"3003",0
"20395342000",Residential,"22304",Southbank,Melbourne (C),"3006",317
"20395371000",Commercial,"20760",Docklands,Melbourne (C),"3008",0
"20395390000",Residential,"20760",Docklands,Melbourne (C),"3008",176
"20395510000",Residential,"20824",East Melbourne,Melbourne (C),"3002",57
"20395720000",Residential,"20824",East Melbourne,Melbourne (C),"3002",31
"20395830000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",36
"20395870000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",115
"20395940000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",33
"20396020000",Residential,"21954",North Melbourne,Melbourne (C),"3051",52
"20396070000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",40
"20396134000",Residential,"21954",North Melbourne,Melbourne (C),"3051",5
"20396200000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",24
"20396450000",Residential,"22303",South Yarra,Melbourne (C),"3141",49
"20396680000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",25
"20396740000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20396801000",Commercial,"21629",Melbourne,Melbourne (C),"3000",7
"20396870000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",42
"20396890000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",150
"20396910000",Residential,"22743",West Melbourne,Melbourne (C),"3003",149
"20396922000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",4
"20397130000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",37
"20397160000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",41
"20397340000",Residential,"22303",South Yarra,Melbourne (C),"3141",24
"20397350000",Residential,"22303",South Yarra,Melbourne (C),"3141",29
"20397500000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",46
"20397594000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",10
"20397690000",Residential,"21954",North Melbourne,Melbourne (C),"3051",37
"20397730000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",54
"20397760000",Residential,"21954",North Melbourne,Melbourne (C),"3051",139
"20397802000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",16
"20443710000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",38
"20449292000",Residential,"21954",North Melbourne,Melbourne (C),"3051",30
"20449340000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",56
"20449370000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",52
"20450971000",Residential,"21954",North Melbourne,Melbourne (C),"3051",164
"20631899350",Residential,"22304",Southbank,Melbourne (C),"3006",290
"20631899940",Residential,"21954",North Melbourne,Melbourne (C),"3051",108
"20631917070",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20631924810",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",295
"20631925890",Commercial,"20760",Docklands,Melbourne (C),"3008",0
"20631953190",Parkland,"20760",Docklands,Melbourne (C),"3008",0
"20631974300",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",257
"20631974310",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",27
"20631975650",Residential,"22303",South Yarra,Melbourne (C),"3141",43
"20631981390",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20631981790",Commercial,"21629",Melbourne,Melbourne (C),"3000",4
"20664260000",Commercial,"21629",Melbourne,Melbourne (C),"3000",74
"20664370000",Commercial,"21629",Melbourne,Melbourne (C),"3000",37
"20664550000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664600000",Residential,"21629",Melbourne,Melbourne (C),"3000",178
"20664640000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664740000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664790000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664852000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20664870000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20398100000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",27
"20398110000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",36
"20398173000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20398203000",Commercial,"21629",Melbourne,Melbourne (C),"3000",635
"20398432000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20398520000",Parkland,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20398540000",Residential,"21954",North Melbourne,Melbourne (C),"3051",38
"20398570000",Residential,"21954",North Melbourne,Melbourne (C),"3051",28
"20398671000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",57
"20398740000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",27
"20398940000",Commercial,"22095",Port Melbourne,Melbourne (C),"3207",0
"20398951000",Commercial,"22095",Port Melbourne,Melbourne (C),"3207",0
"20399010000",Residential,"21629",Melbourne,Melbourne (C),"3000",393
"20399260000",Residential,"20824",East Melbourne,Melbourne (C),"3002",32
"20399310000",Residential,"20824",East Melbourne,Melbourne (C),"3002",23
"20399390000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",33
"20399410000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",29
"20399430000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",28
"20399450000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",40
"20399460000",Parkland,"20493",Carlton North,Melbourne (C),"3054",0
"20399470000",Education,"21954",North Melbourne,Melbourne (C),"3051",0
"20399600000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",26
"20399680000",Residential,"22743",West Melbourne,Melbourne (C),"3003",28
"20399722000",Residential,"21954",North Melbourne,Melbourne (C),"3051",44
"20399972000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",30
"20400150000",Residential,"22303",South Yarra,Melbourne (C),"3141",36
"20400190000",Education,"21629",Melbourne,Melbourne (C),"3004",0
"20400220000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",49
"20400260000",Residential,"21954",North Melbourne,Melbourne (C),"3051",34
"20447400000",Residential,"21954",North Melbourne,Melbourne (C),"3051",53
"20448990000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",30
"20631936520",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",35
"20631936550",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",24
"20631945350",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20631945470",Industrial,"22304",Southbank,Melbourne (C),"3006",0
"20631945490",Transport,"22302",South Wharf,Melbourne (C),"3006",0
"20631980580",Residential,"20760",Docklands,Melbourne (C),"3008",0
"20631988570",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20631994530",Residential,"22303",South Yarra,Melbourne (C),"3141",46
"20631995120",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",35
"20675290000",Water,"21954",North Melbourne,Melbourne (C),"3031",0
"20675300000",Water,"21954",North Melbourne,Melbourne (C),"3031",0
"20392890000",Commercial,"21629",Melbourne,Melbourne (C),"3000",33
"20393120000",Commercial,"21629",Melbourne,Melbourne (C),"3000",4
"20393450000",Residential,"21629",Melbourne,Melbourne (C),"3000",131
"20393680000",Commercial,"21629",Melbourne,Melbourne (C),"3000",43
"20393972000",Commercial,"21629",Melbourne,Melbourne (C),"3000",12
"20394050000",Commercial,"21629",Melbourne,Melbourne (C),"3000",3
"20394100000",Commercial,"21629",Melbourne,Melbourne (C),"3000",19
"20394180000",Commercial,"21629",Melbourne,Melbourne (C),"3000",4
"20394500000",Commercial,"21629",Melbourne,Melbourne (C),"3000",69
"20394531000",Commercial,"21629",Melbourne,Melbourne (C),"3000",7
"20394570000",Commercial,"21629",Melbourne,Melbourne (C),"3000",11
"20394733000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20394770000",Transport,"20760",Docklands,Melbourne (C),"3008",0
"20394821000",Commercial,"22302",South Wharf,Melbourne (C),"3006",26
"20394850000",Residential,"22304",Southbank,Melbourne (C),"3006",186
"20394940000",Residential,"22304",Southbank,Melbourne (C),"3006",119
"20394970000",Residential,"22304",Southbank,Melbourne (C),"3006",76
"20394980000",Residential,"22304",Southbank,Melbourne (C),"3006",201
"20395090000",Commercial,"20760",Docklands,Melbourne (C),"3005",282
"20395122000",Commercial,"22304",Southbank,Melbourne (C),"3006",0
"20395130000",Residential,"22304",Southbank,Melbourne (C),"3006",275
"20395172000",Commercial,"20760",Docklands,Melbourne (C),"3008",9
"20395173000",Commercial,"20760",Docklands,Melbourne (C),"3008",0
"20395200000",Residential,"20760",Docklands,Melbourne (C),"3008",266
"20400573000",Industrial,"22095",Port Melbourne,Melbourne (C),"3207",0
"20400670000",Residential,"21629",Melbourne,Melbourne (C),"3004",77
"20400792000",Industrial,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20400830000",Hospital/Medical,"20824",East Melbourne,Melbourne (C),"3002",0
"20400860000",Residential,"22303",South Yarra,Melbourne (C),"3141",30
"20400911000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",0
"20401021000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20401080000",Residential,"21954",North Melbourne,Melbourne (C),"3051",26
"20401120000",Commercial,"22303",South Yarra,Melbourne (C),"3141",8
"20401132000",Residential,"21954",North Melbourne,Melbourne (C),"3051",155
"20401180000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",53
"20401190000",Residential,"20824",East Melbourne,Melbourne (C),"3002",57
"20401251000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",25
"20401260000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",0
"20401561000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",167
"20401591000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20401750000",Residential,"20824",East Melbourne,Melbourne (C),"3002",28
"20401792000",Commercial,"20824",East Melbourne,Melbourne (C),"3002",0
"20401824000",Commercial,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20401880000",Parkland,"20824",East Melbourne,Melbourne (C),"3002",3
"20401890000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",13
"20401913000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",0
"20392860000",Commercial,"21629",Melbourne,Melbourne (C),"3000",5
"20392940000",Residential,"21629",Melbourne,Melbourne (C),"3000",221
"20392970000",Commercial,"21629",Melbourne,Melbourne (C),"3000",22
"20393201000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393271000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393273000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393300000",Residential,"21629",Melbourne,Melbourne (C),"3000",136
"20393320000",Commercial,"21629",Melbourne,Melbourne (C),"3000",61
"20393550000",Commercial,"21629",Melbourne,Melbourne (C),"3000",34
"20393901000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20393932000",Commercial,"21629",Melbourne,Melbourne (C),"3000",0
"20394090000",Commercial,"21629",Melbourne,Melbourne (C),"3000",29
"20394110000",Residential,"21629",Melbourne,Melbourne (C),"3000",77
"20394560000",Commercial,"21629",Melbourne,Melbourne (C),"3000",73
"20394790000",Education,"22304",Southbank,Melbourne (C),"3006",0
"20394810000",Commercial,"22304",Southbank,Melbourne (C),"3006",115
"20394890000",Residential,"22304",Southbank,Melbourne (C),"3006",128
"20394900000",Residential,"22304",Southbank,Melbourne (C),"3006",147
"20394950000",Parkland,"22304",Southbank,Melbourne (C),"3006",0
"20394990000",Residential,"22304",Southbank,Melbourne (C),"3006",107
"20395050000",Commercial,"22304",Southbank,Melbourne (C),"3006",88
"20395080000",Residential,"22304",Southbank,Melbourne (C),"3006",117
"20395192000",Industrial,"20760",Docklands,Melbourne (C),"3008",0
"20395271000",Commercial,"22304",Southbank,Melbourne (C),"3006",0
"20400512000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",63
"20400531000",Residential,"22095",Port Melbourne,Melbourne (C),"3207",3
"20400550000",Parkland,"22095",Port Melbourne,Melbourne (C),"3207",0
"20400610000",Parkland,"22743",West Melbourne,Melbourne (C),"3003",0
"20400623000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",17
"20400680000",Residential,"21629",Melbourne,Melbourne (C),"3004",112
"20400721000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20400722000",Residential,"20492",Carlton (Vic.),Melbourne (C),"3053",0
"20400794000",Industrial,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20400801000",Industrial,"21319",Kensington (Vic.),Melbourne (C),"3031",0
"20400802000",Industrial,"22743",West Melbourne,Melbourne (C),"3003",0
"20400990000",Residential,"20824",East Melbourne,Melbourne (C),"3002",40
"20401000000",Residential,"20824",East Melbourne,Melbourne (C),"3002",81
"20401052000",Commercial,"22743",West Melbourne,Melbourne (C),"3003",14
"20401370000",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",42
"20401392000",Industrial,"21954",North Melbourne,Melbourne (C),"3051",0
"20401462000",Commercial,"21954",North Melbourne,Melbourne (C),"3051",18
"20401520000",Residential,"21954",North Melbourne,Melbourne (C),"3051",115
"20401710000",Residential,"21954",North Melbourne,Melbourne (C),"3051",45
"20401740000",Residential,"20824",East Melbourne,Melbourne (C),"3002",30
"20401772000",Residential,"20824",East Melbourne,Melbourne (C),"3002",48
"20443870000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",40
"20445170000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",33
"20451920000",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",45
"20631937870",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",40
"20631938090",Residential,"21319",Kensington (Vic.),Melbourne (C),"3031",31
"20631949710",Commercial,"21954",North Melbourne,Melbourne (C),"3051",24
"20631977920",Residential,"22026",Parkville (Vic.),Melbourne (C),"3052",45
